input_text_ids,input_text,target_text,prefix
1404042:6,"Skip this restaurant , it ' s a big disappointment .",restaurant ~ restaurant general,TAD
1410878:0,Myagi is one of my favorite restaurants in the City ; the place the negative reviews describe sound like they were somewhere else .,Myagi ~ restaurant general,TAD
1410878:1,I ' ve never had bad service and the fish is fresh and delicious .,service ~ service general ~~ fish ~ food quality,TAD
1410878:2,Their tuna tartar appetizer is to die for .,tuna tartar appetizer ~ food quality,TAD
1413697:0,"I come from a family of pizzeria owners , and I ' m almost ashamed to say that the pizza in Fornino ' s blows my families receipies away .",pizza ~ food quality,TAD
1413697:1,It is simply amazing .,NULL ~ food quality,TAD
1413697:2,The place is so cool and the service is prompt and curtious .,service ~ service general ~~ place ~ ambience general,TAD
1413697:3,I highly recommend to anyone to give this place a try .,place ~ restaurant general,TAD
1413697:4,You will find yourself returning quite often .,NULL ~ restaurant general,TAD
1417496:0,A restaurant that doesn ' t try to do anything except serve great food with great service in a pleasant atmosphere .,service ~ service general ~~ food ~ food quality ~~ atmosphere ~ ambience general,TAD
1417496:1,No gimmicks here - - the food speaks for itself in its freshness and preparation .,food ~ food quality,TAD
1417496:2,The dining room is quietly elegant with no music to shout over - - how refreshing !,dining room ~ ambience general,TAD
1417496:3,"The service was impeccable and unobtrusive - - the staff knows what they are there to do - - to know their menu , present your meal , and attend to your needs .",service ~ service general ~~ staff ~ service general,TAD
1417496:4,"Looking around , I saw a room full of New Yorkers enjoying a real meal in a real restaurant , not a clubhouse of the fabulous trying to be seen .",meal ~ food quality ~~ restaurant ~ ambience general,TAD
1417496:5,Beautiful experience .,NULL ~ restaurant general,TAD
1430994:0,The view is breathtaking the service is top notch . . . the ambiance is wonderfull .,service ~ service general ~~ ambiance ~ ambience general ~~ view ~ location general,TAD
1430994:1,The staff offers impeccable service .,staff ~ service general,TAD
1430994:2,I had Lobster Bisque it has 2 oz . of Maine Lobster in it .,Lobster Bisque ~ food style_options,TAD
1430994:3,My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque .,New England Chowder ~ food quality ~~ Lobster Bisque ~ food quality,TAD
1430994:5,It was divine melts in your mouth .,NULL ~ food quality,TAD
1430994:6,My boyfriend had Prime Rib it was good .,Prime Rib ~ food quality,TAD
1430994:7,We didn ' t want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough .,bottles of Korbett ~ drinks style_options,TAD
1430994:9,It ' s cuz it ' s so good you need to taste it ! ! !,NULL ~ food quality,TAD
1430994:10,All in all we ' re already coming up with excuses to go ahead really soon in the next few wks ! ! ! !,NULL ~ restaurant general,TAD
1431154:0,My wife and I ate here earlier this week and have not stopped ranting and raving about the food .,food ~ food quality,TAD
1431154:1,If you like spicy food get the chicken vindaloo .,chicken vindaloo ~ food quality,TAD
1431154:2,It ' s very spicy but not offensive .,NULL ~ food quality,TAD
1431154:3,We will definitely go back .,NULL ~ restaurant general,TAD
1432551:0,Go to Volare for 1st class service and terrific food .,service ~ service general ~~ food ~ food quality,TAD
1432551:1,The portions are large and the servers always surprise us with a different starter .,servers ~ service general ~~ portions ~ food style_options,TAD
1432551:2,The wine list is excellent .,wine list ~ drinks style_options,TAD
1439875:0,The food is amazing . . . especially if you get the Chef ' s tasting menu and your favourite bottle ( or two ! ) of wine from an extensive selection of wines .,food ~ food quality ~~ Chef ' s tasting ~ food quality ~~ selection of wines ~ drinks style_options,TAD
1439875:1,"The place is small and intimate and you may feel a little crowded , but the service is excellent and it ' s great for friends out , a romantic date , or a special occassion .",service ~ service general ~~ place ~ restaurant miscellaneous ~~ place ~ ambience general,TAD
1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don ' t like .,NULL ~ service general ~~ prixe fixe tasting menu ~ food quality ~~ prixe fixe tasting menu ~ food prices ~~ food ~ food prices ~~ food ~ food prices,TAD
1439875:5,Please be aware that it ' s CASH or AMEX only !,NULL ~ restaurant miscellaneous,TAD
1448587:0,"With the exception of our lemon salad that had so much pepper on it that our eyes started watering , the food here was decent , not great .",lemon salad ~ food quality ~~ food ~ food quality,TAD
1448587:1,The menu is very limited - i think we counted 4 or 5 entrees .,menu ~ food style_options,TAD
1448587:2,"We ordered the special , grilled branzino , that was so infused with bone , it was difficult to eat .",grilled branzino ~ food quality,TAD
1448587:3,"The decor in this place is very diner - ish and the kind of place you expect in the East Village - not romantic , just simple , small and sparse .",decor ~ ambience general,TAD
1448587:4,Problem is nothing at Prune is particularly memorable .,Prune ~ restaurant general,TAD
1448587:5,No plans to return anytime soon .,NULL ~ restaurant general,TAD
1451107:0,This place is so much fun .,place ~ ambience general,TAD
1451107:1,Our family never expected such incredible entertainment in a restaurant .,restaurant ~ restaurant general,TAD
1451107:4,Our food was great too !,food ~ food quality,TAD
1451107:5,And really large portions .,portions ~ food style_options,TAD
1451107:6,The staff was the friendliest that have seen in New York .,staff ~ service general,TAD
1451107:7,We will go back every time we are in the City .,NULL ~ restaurant general,TAD
1451109:0,If you want something really different than try Jekyll and Hyde .,Jekyll and Hyde ~ restaurant general,TAD
1451109:1,It is a lot of fun with live entertainment and all kinds of Disney type special effects .,NULL ~ ambience general,TAD
1451109:2,The food was pretty tradional but it was hot and good with large portions .,food ~ food quality ~~ portions ~ food style_options,TAD
1451109:3,I highly recommend it .,NULL ~ restaurant general,TAD
1457607:0,The place is a lot of fun .,place ~ ambience general,TAD
1457607:1,My six year old loved it .,NULL ~ restaurant general,TAD
1457607:2,The characters really make for an enjoyable experience .,characters ~ ambience general,TAD
1457607:3,"The food however , is what one might expect .",food ~ food quality,TAD
1457607:4,It is very overpriced and not very tasty .,NULL ~ food quality ~~ NULL ~ food prices,TAD
1457607:5,"However , I think Jeckll and Hydes t is one of those places that is fun to do once .",Jeckll and Hydes ~ restaurant general,TAD
1457607:6,We had a good time .,NULL ~ restaurant general,TAD
1459569:0,Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them .,NULL ~ service general,TAD
1459569:1,Service was slow had to wait to order and get food although not crowded .,Service ~ service general,TAD
1459569:2,Drinks way over priced .,Drinks ~ drinks prices,TAD
1459569:3,Food was good not great not worth the wait or another visit,NULL ~ restaurant general ~~ Food ~ food quality,TAD
1460715:0,Great pizza for lunch place .,pizza ~ food quality,TAD
1460715:1,Service was quick .,Service ~ service general,TAD
1460715:2,The pizza was great .,pizza ~ food quality,TAD
1460715:3,And it was quick which is very important .,NULL ~ service general,TAD
1460715:4,Have the iced tea .,iced tea ~ drinks quality,TAD
1460715:5,It was wonderful .,NULL ~ drinks quality,TAD
1470286:0,"Whenever you need a Sushi fix , Mizu will be there with quality fish and great service .",service ~ service general ~~ fish ~ food quality,TAD
1470286:1,Delivery is fast too .,Delivery ~ service general,TAD
1470286:2,"Great friendly service , Fast seating , Fast Delivery , Excellent sushi .",service ~ service general ~~ seating ~ service general ~~ Delivery ~ service general ~~ sushi ~ food quality,TAD
1470286:3,A little overpriced but worth it once you take a bite .,NULL ~ food quality ~~ NULL ~ food prices,TAD
1470334:1,Ess - A - Bagel ( either by Sty - town or midtown ) is by far the best bagel in NY .,bagel ~ food quality,TAD
1470334:2,"The bagels always warm , soft on the inside , crispy on the outside and enormous in size .",bagels ~ food quality ~~ bagels ~ food style_options,TAD
1470334:3,They have a huge selection of different cream cheeses and all of their salads are great .,salads ~ food quality ~~ cream cheeses ~ food style_options,TAD
1470334:4,The lox is always fresh too .,lox ~ food quality,TAD
1470334:5,Highly recommended to all !,NULL ~ restaurant general,TAD
1471273:2,Not impressed with the food .,food ~ food quality,TAD
1471273:3,Prices too high for this cramped and unappealing resturant .,resturant ~ restaurant prices ~~ resturant ~ ambience general,TAD
1471273:4,Zero ambiance to boot .,ambiance ~ ambience general,TAD
1476493:0,I thought this place was totally overrated .,place ~ restaurant general,TAD
1476493:1,Everything we had was good or ok . . . . but definitely nothing great .,NULL ~ restaurant general,TAD
1476493:2,"The ambience was nice , but service wasn ' t so great .",service ~ service general ~~ ambience ~ ambience general,TAD
1476493:3,"When you add it all together , it just doesn ' t seem worth it to me . . . especially considering the prices .",NULL ~ restaurant general ~~ NULL ~ restaurant prices,TAD
1477631:0,This is the BEST Shabu - Shabu Restaurant in the Try - State Area .,Shabu - Shabu Restaurant ~ restaurant general,TAD
1477631:1,I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan .,food ~ food quality ~~ feel ~ ambience general,TAD
1477631:2,Thius is a must for anyone who loves Shabu - Shabu .,Shabu - Shabu ~ food quality,TAD
1486041:0,"The atmosphere is nothing special , but it feels like a Sushi establishment in Tokyo .",atmosphere ~ ambience general,TAD
1486041:1,The owner and staff are all Japanese as well and that adds to the entire ambiance .,owner ~ restaurant miscellaneous ~~ staff ~ restaurant miscellaneous ~~ ambiance ~ ambience general,TAD
1486041:2,"Despite a slightly limited menu , everything prepared is done to perfection , ultra fresh and a work of food art .",NULL ~ food quality ~~ NULL ~ food style_options ~~ menu ~ food style_options,TAD
1486041:3,I must give it Yon out of Yon stars !,NULL ~ restaurant general,TAD
1486041:4,Taxan delicious !,Taxan ~ food quality,TAD
1490757:0,"This restaurant was recommended by a local . . . as a matter of fact , he made the reservation for us and said we would not be disappointed !",NULL ~ restaurant general,TAD
1490757:2,The prices were CHEAP compared to the quality of service and food .,service ~ service general ~~ food ~ food quality ~~ NULL ~ restaurant prices,TAD
1490757:3,"We liked it so much , that we will always make it a point to dine here when we visit New York .",NULL ~ restaurant general,TAD
1496205:1,The location and ambience is Ok but the food is what makes up for it .,food ~ food quality ~~ ambience ~ ambience general ~~ location ~ location general,TAD
1496205:2,There is a lot of variety even for people who eat vegetarian like me .,NULL ~ food style_options,TAD
1496205:3,Try green curry with vegetables .,green curry with vegetables ~ food quality,TAD
1496205:4,"The quantity is also very good , you will come out satisfied .",NULL ~ food style_options,TAD
1496205:5,"The service is ok , some of the people didn ' t get what they asked for .",service ~ service general,TAD
1496707:0,I was there on sat . for my birthday and we had an excellent time .,NULL ~ restaurant general,TAD
1496707:1,I had the best ravioli ever .,ravioli ~ food quality,TAD
1496707:2,The wine the service was very good too .,service ~ service general ~~ wine ~ drinks quality,TAD
1496707:3,Moderate prices .,NULL ~ restaurant prices,TAD
1496707:4,A little noise but I think that was because of our party !,NULL ~ ambience general,TAD
1500453:1,This quaint and romantic trattoria is at the top of my Manhattan restaurant list .,trattoria ~ restaurant general ~~ trattoria ~ ambience general,TAD
1500453:2,"The food is delicious - from the specials to the regular menu - fare , the dishes are never a disappointment .",food ~ food quality ~~ specials ~ food quality ~~ regular menu - fare ~ food quality ~~ dishes ~ food quality,TAD
1500453:3,"Whether it ' s the parmesean porcini souffle or the lamb glazed with balsamic vinegar , you will surely be transported to Northern Italy with one bite .",parmesean porcini souffle ~ food quality ~~ lamb glazed with balsamic vinegar ~ food quality,TAD
1500453:4,"Although the tables may be closely situated , the candle - light , food - quality and service overcompensate .",service ~ service general ~~ food ~ food quality ~~ candle - light ~ ambience general ~~ tables ~ ambience general,TAD
1500453:5,A guaranteeed delight !,NULL ~ restaurant general,TAD
1506491:0,"I have known about this secret for the last 13 years , Emilio ( the Godfather ) has continued to serve food and wine for the gods at mortal prices .",food ~ food quality ~~ wine ~ drinks prices ~~ food ~ food prices ~~ wine ~ drinks quality,TAD
1506491:1,"If you go , try the marinara / arrabiatta sauce , the mozzarella en Carozza is mmmmmmmm . . . . . everything is just delicious .",mozzarella en Carozza ~ food quality,TAD
1506491:2,Check out the secret back room .,back room ~ ambience general,TAD
1506491:4,I pray it stays open forever .,NULL ~ restaurant general,TAD
1506491:5,Thank You Emilio .,Emilio ~ restaurant general,TAD
1538149:0,"I found the food , service and value exceptional everytime I have been there .",service ~ service general ~~ food ~ food quality ~~ NULL ~ restaurant prices,TAD
1538149:1,The food was authentic .,food ~ food quality,TAD
1538149:2,I felt as though I were eating in Paris .,NULL ~ food quality,TAD
1538149:3,The service was excellent - friendly and attentive .,service ~ service general,TAD
1538149:4,The prices are wonderfully low .,NULL ~ restaurant prices,TAD
1538149:5,Very good wine choices .,wine choices ~ drinks style_options,TAD
1543345:1,Who has room for Cheesesticks with the best pizza in NYC !,pizza ~ food quality,TAD
1543345:2,Get the pepperoni - YUM - and a family style salad .,pepperoni ~ food quality ~~ family style salad ~ food quality,TAD
1543345:3,Great staff .,staff ~ service general,TAD
1543345:4,Always great service !,service ~ service general,TAD
1543345:5,I go twice a month !,NULL ~ restaurant general,TAD
1543345:6,Fantastic !,NULL ~ restaurant general,TAD
1561259:0,"The food is good , I can ' t lie .",food ~ food quality,TAD
1561259:1,But the staff was so horrible to us .,staff ~ service general,TAD
1561259:2,The hostess and the waitress were incredibly rude and did everything they could to rush us out .,hostess ~ service general ~~ waitress ~ service general,TAD
1561259:3,We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order .,waitress ~ service general,TAD
1561259:4,"This place is pricey , and yes , the food is worth it ; but the service makes you feel like you should be paying a quater of the price .",service ~ service general ~~ food ~ food quality ~~ place ~ restaurant prices,TAD
1561259:5,Save yourself the time and trouble and skip this one !,NULL ~ restaurant general,TAD
1572027:1,Amma is nothing special .,Amma ~ restaurant general,TAD
1572027:3,I ate here a week ago and found most dishes average at best and too expensive .,dishes ~ food quality ~~ dishes ~ food prices,TAD
1572027:4,Will not be back .,NULL ~ restaurant general,TAD
1572033:0,"Don ' t dine at Tamarind for the vegetarian dishes , they are simply not up to par with the non - veg selections .",non - veg selections ~ food quality ~~ vegetarian dishes ~ food quality,TAD
1572033:1,Decor is nice though service can be spotty .,service ~ service general ~~ Decor ~ ambience general,TAD
1572033:2,This place is always packed .,place ~ restaurant miscellaneous,TAD
1572033:4,"Most importantly , food is excellent .",food ~ food quality,TAD
1572033:5,Try the sea bass .,sea bass ~ food quality,TAD
1572033:6,Highly recommended .,NULL ~ restaurant general,TAD
1573534:0,First of all Dal Bukhara Rocks .,Dal Bukhara ~ food quality,TAD
1573534:3,I am happy i did the food was awsome .,food ~ food quality,TAD
1573534:4,JUST AWSOME .,NULL ~ food quality,TAD
1573534:5,and yes Dal Bukhara is so dam good and so are all the kababs .,Dal Bukhara ~ food quality ~~ kababs ~ food quality,TAD
1573534:7,but overall i give it a 10,NULL ~ restaurant general,TAD
1573534:8,10,NULL ~ restaurant general,TAD
1577714:1,Haru on Park S is simply disgusting .,Haru on Park S ~ restaurant general,TAD
1577714:2,The fish was not fresh and the rice tasted old and stale .,fish ~ food quality ~~ rice ~ food quality,TAD
1577714:3,"Quite frankly , this is some of the worst sushi I have ever tried .",sushi ~ food quality,TAD
1577714:4,Will never be back .,NULL ~ restaurant general,TAD
1586174:0,honestly the worst sushi my husband and i had in our entire lives .,sushi ~ food quality,TAD
1586174:2,not sure why this restaurant would be rated that highly .,restaurant ~ restaurant general,TAD
1586174:3,the all - u - can - eat sushi is definitely in very poor quality .,all - u - can - eat sushi ~ food quality,TAD
1586174:4,"limited menu , no - so - fresh ingredients , thinly - sliced fish , fall - apart rice .",ingredients ~ food quality ~~ menu ~ food style_options ~~ fish ~ food style_options ~~ rice ~ food style_options,TAD
1586174:5,"the only things u could really taste are the very salty soy sauce ( even its low sodium ) , the vinegar - soaked rice , and the scallion on top of the fish .",soy sauce ~ food quality ~~ rice ~ food quality,TAD
1586174:6,the waitstaffs are nice though .,waitstaffs ~ service general,TAD
1586174:7,wont come back again for sure !,NULL ~ restaurant general,TAD
1603698:0,I have been to Roth ' s twice and both times were very disappointing .,NULL ~ restaurant general,TAD
1603698:2,"Both times I was extremely dissappointed by the service , which was boarderline rude .",service ~ service general,TAD
1603698:3,They wouldnt even let me finish my glass of wine before offering another .,NULL ~ service general,TAD
1603698:4,Much of the time it seems like they do not care about you .,NULL ~ service general,TAD
1603698:5,"The dinner was ok , nothing I would have again .",dinner ~ food quality,TAD
1603698:6,"I had their eggs benedict for brunch , which were the worst in my entire life , I tried removing the hollondaise sauce completely that was how failed it was .",eggs benedict ~ food quality,TAD
1606837:0,This was a great surprise .,NULL ~ restaurant general,TAD
1606837:1,With the theater 2 blocks away we had a delicious meal in a beautiful room .,meal ~ food quality ~~ room ~ ambience general ~~ NULL ~ location general,TAD
1606837:2,The service was attentive .,service ~ service general,TAD
1606837:3,I look forward to eating here again,NULL ~ restaurant general,TAD
1609375:0,Planet Thai is great !,Planet Thai ~ restaurant general,TAD
1609375:1,"We love the food , drinks , and atmosphere !",food ~ food quality ~~ atmosphere ~ ambience general ~~ drinks ~ drinks quality,TAD
1609375:2,"The svc can be a bit rude at times , esp if you have big group , but overall the restaurant is a must !",restaurant ~ restaurant general ~~ svc ~ service general,TAD
1609375:3,"Try the Pad Thai , it ' s fabulous and their prices are so cheap !",Pad Thai ~ food quality ~~ NULL ~ restaurant prices,TAD
1609375:4,"Just because it ' s cheap does NOT mean the portions are small or the food is nasty , IT IS GREAT !",food ~ food quality ~~ portions ~ food style_options ~~ NULL ~ restaurant prices,TAD
1611489:0,"They forgot a sandwich , didn ' t include plastic forks , and didn ' t include pita with the hummus platter .",NULL ~ service general,TAD
1611489:1,"Also , the sandwiches ( nearing $ 7 ) didn ' t come with anything like chips or a side .",sandwiches ~ food style_options ~~ sandwiches ~ food prices,TAD
1611489:2,"Overall , not worth the money .",NULL ~ restaurant general ~~ NULL ~ restaurant prices,TAD
1611489:3,"Eating in , the atmosphere saves it , but at your desk , it ' s a very disappointing experience .",NULL ~ restaurant general ~~ atmosphere ~ ambience general,TAD
1615322:1,Chennai Garden is my favorite Indian restaurant in the city .,Chennai Garden ~ restaurant general,TAD
1615322:2,They have authentic Indian at amazin prices .,Indian ~ food quality ~~ Indian ~ food prices,TAD
1615322:3,This restaurant is VEGETARIAN ; there are NO MEAT dishes whatsoever .,dishes ~ food style_options,TAD
1615322:4,The seats are uncomfortable if you are sitting against the wall on wooden benches .,seats ~ ambience general,TAD
1615322:5,It ' s a rather cramped and busy restaurant and it closes early .,restaurant ~ restaurant miscellaneous ~~ restaurant ~ ambience general,TAD
1623276:0,Patroon features a nice cigar bar and has great staff .,staff ~ service general ~~ cigar bar ~ ambience general,TAD
1623276:1,The food is tasty and portion sizes are appropriate .,food ~ food quality ~~ portion sizes ~ food style_options,TAD
1623276:2,This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates .,restaurant ~ restaurant miscellaneous,TAD
1623276:3,Not a great place for family or general dining .,place ~ restaurant miscellaneous,TAD
1626564:0,LLOOVVE THIS PLACE .,PLACE ~ restaurant general,TAD
1626564:1,Food is excellent .,Food ~ food quality,TAD
1626564:2,Fish is so very fresh .,Fish ~ food quality,TAD
1626564:3,Waitstaff are very friendly .,Waitstaff ~ service general,TAD
1626564:4,Love YUKA .,YUKA ~ restaurant general,TAD
1632445:0,Mermaid Inn is an overall good restaurant with really good seafood .,Mermaid Inn ~ restaurant general ~~ seafood ~ food quality,TAD
1632445:1,The menu is limited but almost all of the dishes are excellent .,dishes ~ food quality ~~ menu ~ food style_options,TAD
1632445:2,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great .,lobster sandwich ~ food quality ~~ spaghetti with Scallops and Shrimp ~ food quality,TAD
1632445:3,The service is good and ambience is good for a date or group outing .,service ~ service general ~~ ambience ~ ambience general,TAD
1632445:4,The only fallback on this restaurant is the prices .,restaurant ~ restaurant prices,TAD
1632445:5,"Even though its good seafood , the prices are too high .",seafood ~ food quality ~~ seafood ~ food prices,TAD
1632445:6,The lobster sandwich is $ 24 and although it was good it was not nearly enough to warrant that price .,lobster sandwich ~ food quality ~~ lobster sandwich ~ food style_options ~~ lobster sandwich ~ food prices,TAD
1632929:2,We were very pleasantly surprised .,NULL ~ restaurant general,TAD
1632929:3,"The food was delicious ( I had a halibut special , my husband had steak ) , and the service was top - notch .",service ~ service general ~~ food ~ food quality ~~ halibut special ~ food quality ~~ steak ~ food quality,TAD
1632929:4,"When my dessert came , there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift , and said he knew it was a special occassion of some sort .",waiter ~ service general,TAD
1632929:5,Truly the mark of an attentive waiter .,waiter ~ service general,TAD
1632929:6,I highly recommend the restaurant based on our experience last night .,restaurant ~ restaurant general,TAD
1642666:0,We ate at this Thai place following the reviews but very unhappy with the foods .,foods ~ food quality,TAD
1642666:1,We thought that this place is using too much of MSG cooking in the foods .,foods ~ food quality,TAD
1642666:3,"They don ' t concern much of customer ' s health , just want to make money .",NULL ~ restaurant general,TAD
1642666:4,please don ' t fool us .,NULL ~ restaurant general,TAD
1649025:1,"I recommend the jelly fish , drunken chicken and the soupy dumplings , certainly the stir fry blue crab .",jelly fish ~ food quality ~~ drunken chicken ~ food quality ~~ soupy dumplings ~ food quality ~~ stir fry blue crab ~ food quality,TAD
1649025:2,The food is so cheap and the waiters are nice .,waiters ~ service general ~~ food ~ food prices,TAD
1649025:3,"Of course , it is crowded but who cares .",NULL ~ restaurant miscellaneous,TAD
1649025:4,Authentic Shanghai style and I cannot recommend a better Shanghai place in New York .,NULL ~ restaurant miscellaneous,TAD
1655504:0,Have frequented ' ino for several years and the food remains excellent .,food ~ food quality,TAD
1655504:1,Cheese plate is a varied delight and great bargain at $ 10 .,Cheese plate ~ food quality ~~ Cheese plate ~ food style_options ~~ Cheese plate ~ food prices,TAD
1655504:2,"The large selection of bruschettas , paninis , tramezzinis keep the palate from stagnating .",bruschettas ~ food style_options ~~ paninis ~ food style_options ~~ tramezzinis ~ food style_options,TAD
1655504:3,"( The asparagus , truffle oil , parmesan bruschetta is a winner ! )","asparagus , truffle oil , parmesan bruschetta ~ food quality",TAD
1655504:4,Wine list is extensive without being over - priced .,Wine list ~ drinks style_options ~~ Wine list ~ drinks prices,TAD
1655504:5,"Be sure to try the seasonal , and always delicious , specials .",specials ~ food quality,TAD
1655504:6,Definitely a neighborhood favorite .,NULL ~ restaurant general,TAD
1655521:0,I loved this place ! !,place ~ restaurant general,TAD
1655521:1,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded .,atmosphere ~ ambience general,TAD
1655521:2,"The food was very good , a great deal , and the place its self was great .",food ~ food quality ~~ place ~ ambience general ~~ food ~ food prices,TAD
1655521:3,"The wait staff is very freindly , they make it feel like you ' re eating in a freindly little european town .",wait staff ~ service general,TAD
1660047:0,"I like Cafe Noir dont get me wrong , it is jsut that the people who work there are evil and incompetent ! !",Cafe Noir ~ restaurant general ~~ people ~ service general,TAD
1660047:1,"The service was terrible , we had to wait for everything and ask several of different people for the same thing before we were allowed to be served .",service ~ service general,TAD
1660047:2,"The waitress , seems to be more concerned of looking good than actually waitressing .",waitress ~ service general,TAD
1660047:3,"After dinner the manager grabbed my boyfriend , asked him : Where are you from . . . maybe you dont know how things work in America . . . and in the end stormed away almost teareyed yelling that tips are the only thing they survive on .",manager ~ service general,TAD
1660047:4,"We did tip , I guess the model / waitress just wanted more and complained to the manager .",waitress ~ service general,TAD
1660047:5,"The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff , because despite the current one this is a great place .",Cafe Noir ~ restaurant general ~~ staff ~ service general,TAD
1661043:0,Pizza here is consistently good .,Pizza ~ food quality,TAD
1661043:1,Salads are a delicious way to begin the meal .,Salads ~ food quality,TAD
1661043:2,You should pass on the calamari .,calamari ~ food quality,TAD
1661043:3,It is thick and slightly soggy .,NULL ~ food quality,TAD
1661043:4,Decor is charming .,Decor ~ ambience general,TAD
1661043:5,Service is average .,Service ~ service general,TAD
1661757:0,What a great place .,place ~ restaurant general,TAD
1661757:2,"The ambience was so fun , and the prices were great , on top of the fact that the food was really tasty .",food ~ food quality ~~ NULL ~ restaurant prices ~~ ambience ~ ambience general,TAD
1661757:3,"I wasn ' t thrilled to have to wait on line for thirty minutes , but I guess that ' s the price you pay for a popular place .",NULL ~ service general,TAD
1661757:4,I would definitely recommend SEA if you like thai cuisine !,thai cuisine ~ food quality,TAD
1662726:0,I was here a few weeks back and we had the worst customer service experience at a restaurant ever .,customer service ~ service general,TAD
1662726:1,"A gentleman , maybe the manager , came to our table , and without so much as a smile or greeting asked for our order .",gentleman ~ service general,TAD
1662726:2,"When asked about how a certain dish was prepared in comparison to a similar at other thai restaurants , he replied this is not Mcdonald ' s , every place makes things differently",NULL ~ service general,TAD
1662726:3,"While it is understandable that every place is indeed different , there was not a need to be uncourteous to customers and downright rude .",NULL ~ service general,TAD
1662726:5,Never again !,NULL ~ restaurant general,TAD
1663111:0,I absolutely Loved this place .,place ~ restaurant general,TAD
1663111:2,"Excellent atmosphere , delicious dishes good and friendly service .",service ~ service general ~~ dishes ~ food quality ~~ atmosphere ~ ambience general,TAD
1663111:3,this is can became on e of the NY Italian Food fare institutions .,NULL ~ restaurant general,TAD
1663111:4,I think that it is absolutely brilliant and well runned business operation .,NULL ~ restaurant general,TAD
1663111:5,The wine list is also really nice .,wine list ~ drinks style_options,TAD
1664346:1,"Everything was wonderful ; food , drinks , staff , mileau .",NULL ~ restaurant general ~~ staff ~ service general ~~ food ~ food quality ~~ mileau ~ ambience general ~~ drinks ~ drinks quality,TAD
1664346:2,I would highly recommend this place !,place ~ restaurant general,TAD
1671113:0,I have been to Casimir over 5 times and I have always had a great time there .,Casimir ~ restaurant general,TAD
1671113:1,The food is great and reasonably priced .,food ~ food quality ~~ food ~ food prices,TAD
1671113:2,"I have tried to make reservations , but both times , the hostess didn ' t have my name .",hostess ~ service general,TAD
1671113:3,"If the weather is nice , try to snag an outside table .",outside table ~ ambience general,TAD
1671113:4,"The staff has been nice , but they seemed really stressed and the unisex bathroom needs to be cleaned more often .",staff ~ service general ~~ staff ~ service general ~~ unisex bathroom ~ ambience general,TAD
1700205:0,My boyfriend and I went there to celebrate my birthday the other night and all I can say is that it was magnificent .,NULL ~ restaurant general,TAD
1700205:1,"From the spectacular caviar to the hospitable waitstaff , I felt like royalty and enjoyed every second of it .",waitstaff ~ service general ~~ caviar ~ food quality,TAD
1700205:2,"Considering we were the last patrons there and it was after the closing time , the waitstaff did not rush us at all and made us feel comfortable and relaxed .",waitstaff ~ service general,TAD
1700205:3,I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service .,service ~ service general ~~ caviar ~ food quality,TAD
1702257:0,Nice Family owned traditional restaurant .,restaurant ~ restaurant general,TAD
1702257:1,Fresh ingredients and everything is made to order .,ingredients ~ food quality,TAD
1702257:2,I was pleasantly surprised to find this gem in Hoboken .,NULL ~ restaurant general,TAD
1702257:3,Friendly staff that actually lets you enjoy your meal and the company you ' re with .,staff ~ service general,TAD
1706644:1,"I found the food to be outstanding , particulary the salmon dish I had .",food ~ food quality ~~ salmon dish ~ food quality,TAD
1706644:2,"I also ordered the Change Mojito , which was out of this world .",Change Mojito ~ drinks quality,TAD
1706644:3,"My friends settled for rice dishes , but we came back the following day to try the dim sum , which was good . . . not outstanding , but good .",dim sum ~ food quality,TAD
1706644:4,"We ate out in the back patio , which is worth it as it ' s cool and the music is hear well there .",back patio ~ ambience general ~~ music ~ ambience general,TAD
1706644:5,"Overall , excellent restaurant !",restaurant ~ restaurant general,TAD
1707201:1,The food was good .,food ~ food quality,TAD
1707201:2,The place was nice and calm .,place ~ ambience general,TAD
1707201:3,but the service was a bit slow .,service ~ service general,TAD
1707741:1,The buffet had a nice selection .,buffet ~ food style_options,TAD
1707741:2,The food was average or above including some surprising tasty dishes .,food ~ food quality ~~ dishes ~ food quality,TAD
1707741:3,Service was also very good .,Service ~ service general,TAD
1707741:4,I would go back .,NULL ~ restaurant general,TAD
1710746:0,I got an excellent piece of cheesecake and we had several other nice pastries .,cheesecake ~ food quality ~~ pastries ~ food quality,TAD
1710746:1,"I would recommend Roxy ' s for that , but not for their food .",NULL ~ food quality ~~ food ~ food quality,TAD
1710746:2,My son and his girlfriend both wanted cheeseburgers and they were huge !,cheeseburgers ~ food style_options,TAD
